钱包地址,节点类型,当前等级,membership等级,状态,付费类型,购买金额,购买TX,金库存入(45D+),金库总存入,金库计划,是否激活金库,直推大节点,直推小节点,节点收益,经纪人收益,earnings_capacity,问题标记
0x6D08bF3e5552B7fdDF83306E2Beb307449DCC18d,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0xa717703cb0d2f809a1ea5c7c0f61a06d1380b07d7c102ee859050e21c5777f93,300,800,45_DAYS,是,0,0,108.00,14.12,1,正常
0xF54e596b35bEa6C684458Bc6dfe586aDa57a8186,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xafcee2dc8f9c3b64e6d5cc7a03ce8a8e52d5f08c90319150813f6a1f6f0525a6,300,800,45_DAYS,是,0,0,108.00,18.16,1,正常
0xbC68bcE9Ba6B8BEDe6bB7BC3bE226D4d13EC959d,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x4a7add900c04e73981d727c8f24de3618e3802406e0da440489f639ad525395f,300,800,45_DAYS,是,1,0,108.00,1.76,1,正常
0xf3E3453b71a29f4eE609FaFE85a493953d57b719,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,108.00,1.09,1,正常
0x5E3f9b811c8932244926FC5E121C68884dc11B4e,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,108.00,2.66,1,正常
0x48CD090B6DC6a4c04eB1A70e3dA87BDd08666b28,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,0.52,1,正常
0x89abd78C506F5cE507478424892Ab04FE737189F,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x4a6e6923ec04f4e491ae1ee9b34cb8423a6de63fe68f229bb6d6f1921f995174,300,800,45_DAYS,是,1,0,108.00,3.69,1,正常
0x50dfFeF6CB5d13e7B74Bd53534FD069eCa64C675,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,108.00,0.85,1,正常
0x1282F4b64Fc798A7E42A30fa4b41848E56efB786,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,1.13,1,正常
0x50E6Fd1Da70821Add94C8Fc5b0D8FfD7154C3978,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x037b27728c06e57110b89edc69b8f1e68b85613997c0cf949b2079ab422ef4a0,300,800,90_DAYS,是,2,0,108.00,3.11,1,正常
0xF55E6C0aa9060A8419AecaddA439945ab8D1e3C2,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,0.85,1,正常
0x45d0340f77158215D016AAE204CAee02cE7Dd4D4,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xd40bc932259b2fea38a15f276f7bd6752ec4752fbaf6ca8e04c355a9dad82e48,300,800,90_DAYS,是,1,0,108.00,1.09,1,正常
0x8a7D60cD02D19786EE1124cB29ABAd432870B11d,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,4.46,1,正常
0x8E45499C3dA029b4Dc186e71A59d80F83Dc2FA9a,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x8b2791c53dd31cf3a124c2718430fccc9555b4c6f1537fe0361cffcc5afe9943,300,800,90_DAYS,是,1,0,108.00,1.09,1,正常
0xe045718806056d176aeDAA99d6a6AE6AB270eEaa,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,2,0,108.00,21.00,1,正常
0x02566ebFB7F54CA50F1b95EcD6e430a636744b03,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,108.00,2.36,1,正常
0x20E98664C2fE49c9BE1d64a98C67613f9adE9c4e,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,1.67,1,正常
0x9A4130E14b2cDC791E563CfAD77898D137344562,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,108.00,0.94,1,正常
0x05d3F679ad0c4577B4b455C17Fa788596587Fbbf,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x60bcddf56a6466f2f12f9b339d68d584c8110cc228aecfee241a38e3099cd901,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x63A7187f818D710840983Ce5bf85c6D0Bc2B5023,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,1,0,0.00,0.00,1,正常
0xbB53c5C03a2F91DBeF2Ac13B6385280b72403B97,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x8033e7f67de430e034f927d8ab2e5eb9a26af2cd695e1afe39099f036b8da531,0,300,-,否,2,0,108.00,6.17,1,有等级无金库
0xC8848738d49BcfD6B98f9bEDB0CC0e9fccD1CF8F,MAX,V2,V2,ACTIVE,手动调整,6000,-,300,800,90_DAYS,是,0,0,54.00,3.64,1,正常
0xA9b0b0f6Add6d1164C45A04EB9dDED2b8A88659c,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x7d8132fd71b57b0bb96438a99288c06e7e79e27be236fbf7a252694f4b283a76,300,800,90_DAYS,是,2,0,108.00,2.81,1,正常
0x4cC8262382c952d3B7F02aCC82B5F6c1468E06eC,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,17.80,1,正常
0x9285B83e63571Bd24577cfaDDf35fa1839E4A275,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xd8eb17a7a4038446ed622e4fe16f1e26029d96b918d8ee732f772014378a560d,300,800,90_DAYS,是,18,0,108.00,14.71,1,正常
0x26c779c5c3e0E741B51440A40e968B32FF382897,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xff31675f56e7b73d8fa02f97f7f06fc93266e41e2d69959df9f63f874e28e2b1,300,800,45_DAYS,是,2,0,108.00,2.31,1,正常
0x034D43EF10744Dd19f8A9c9D837D4eeC7e57Ac16,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xbf7ca9b24520c47e293245d7e2e2ba30bf17fffebc8e50a0a3d813b6bd25a410,300,800,90_DAYS,是,6,0,108.00,6.01,1,正常
0x8DB43d237F890c42dFcCac683C2aDE1E220FD4F0,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,108.00,4.63,1,正常
0xc7C519Eb79A401C8c9e573B1Fcb8Eb2de3c807AB,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,54.00,0.51,1,正常
0x50c52EDb000b2Df804B0B1EEce84F4BB74be6c9C,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x914e7454b8945d232cf2061e99ce3a5091d6f468dfb3321b3df216ebbfed59db,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xBd959B219A4B6C07Faaa4224D6486EBb8a77ef3f,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xeb77cb20192d970b5759f6e90482892230c6f126a497d4f4891125467a4f4ec6,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xD6D33b71c53B890EC8D8c69e9992e85490B1E90B,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,2,0,108.00,1.69,1,正常
0xb38306fFC784Eb9E9B5f744a679E93D332d41bcf,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x422879bab1d197d7f17034c41bf6925c793b5f658c31bdf81969d795c54b347c,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xFA431d98F97c9F832b5B25897aC8c3e49b0a49C0,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x9166f9e14cb44b2a005172a86c78fd345a6ad8bcd0d479b52a6cd5375a86fd8a,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x0e3D906356F9F59A4eA60193C3445b039eA3E11F,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xc036c949208aa5781cc3f3bc216ce19f647e3ee6ec63903b020b2ca8c5f25810,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xcb12C9c62DFdF59565c64d3190968Bd1764b99D9,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0xc4A41D24b157f126497c6e6e89e071F724808fBE,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xf017bd23a7a5e76b41893534b54c0917a74ff275b109cf7cc799fb35f67e4d04,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xC5366C8C367285E99fBf00aEfDd61de2d0974892,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,108.00,18.16,1,正常
0xaF1c3E5087cdd24EDfa072b9b022Af2B1B88FEd0,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0x75d2c0db35fc47a9a6e56a709323f4692cfa56d95956a5a292b1ea3d0ddca7ab,300,800,90_DAYS,是,1,0,108.00,1.39,1,正常
0xEfaA5bd8008E6f26c3593886fFAf84354a64dB3A,MAX,V2,V2,ACTIVE,手动调整,6000,-,300,800,90_DAYS,是,0,0,54.00,5.45,1,正常
0xF5AD41AAB8fCEd6A4Bb5274fBd6af572E1f15576,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x58c71a478438ae083d4112754673ecb192b947553a94f1258bc1d22b0b738d9f,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xBBF19977630eEcD2Ac1D23D275d016b37ecb8440,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x5d449fefd988b7f560267f9cbd087c4ccb1599c439e61804e21b3c90b19a1d31,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0x07376E68bc6c99AE9b89dF51a9c76294aDf8C720,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,108.00,0.00,1,正常
0xeeE3E4B7A85FcDf56952c442A6168f4Ec970931E,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x8f648a044052d3ffd44eed068e9cd52f96925dd33bcd5ede010c7f148b64c5e8,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0x5c785bD784A201470bb9CEe93239ACe28a0203e0,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xccf58702b41afe386479721017ed0281c6a36f592cc7c721c4fe47e401ffa060,300,800,90_DAYS,是,3,0,108.00,3.57,1,正常
0x89FFFcBF9fA64171522822B119F50BEd88D65D24,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x97b930472f114b759b7b3d6527adb12762673afb6e663e36936141c29e72a531,300,800,90_DAYS,是,6,0,54.00,1.64,1,正常
0x652Efb481c5483c09aa4DE17eB23a16E30328A27,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x84b79da5cc1d271da6b8e18e990dc4d61f5a3533ceb589bc44a6498664ebd3f0,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0x65C5583C4B4878dbcC869ad4C97d8883346DfF99,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x866fce46846f2da7c58a1bb07b49f44bfa669f6bbc63d2502e59aa85f172e8a3,300,300,90_DAYS,是,0,0,0.00,0.00,1,正常
0x8D415D2f3De4eC41e3aA8bc7331f40163E876eA5,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x4dc96f97eac3e98af1948c5990bc792ded5fb07c7808c7f4f115fe2681aae742,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0xb72f706F26A1593BA131A34EC7a8ceCC73EB83E6,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xefc5912a836113577cd4ba03819a62dd692fd5b229c52ebe96afa064221b4ffe,300,300,90_DAYS,是,0,0,0.00,0.00,1,正常
0xBDC1Fc658675d289B0124c0D4e51c2861327855a,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0x4baff29ba6ec8d67ad68606e57ed8e6411c48627d1f0162cd5394435a159ff3a,300,800,45_DAYS,是,0,0,54.00,0.00,1,正常
0x2f8C45A120B54465EdBBF195ee22F695920c2347,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x65ea26ba292993ac94e1719aa8101e423edc2058e9ace260b573c0c06201f109,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0x5Af45315Ee881b3262765705DE6933f5d988e7aa,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x0bd827694c88dc1985321a829cababb4fdd9a8a187ade29205f9455d9a7f6425,300,800,45_DAYS,是,1,0,0.00,0.00,1,正常
0x53c6fb9d09B72775176134a84241aEAe8676bcb9,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xe76b7b2637caf63fb1ab008fdc4bfe0d9c76d3e99c45ed24a5c7936c610af65b,300,800,45_DAYS,是,0,0,0.00,0.00,1,正常
0x1391362Bf2441921ee96d4686CB80c5Eb507235B,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,2,0,0.00,0.00,1,正常
0x185160B9AdE128ff5d264650a1D30F8cd8D873e9,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,1,0,0.00,0.00,1,正常
0xD41eF053c2485d4D9AE460feFD5EDEFA08a01E99,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,0,0,54.00,0.00,1,正常
0x3681ED7f5753D0807447C3A3d776d4eb0840b76B,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,45_DAYS,是,0,0,54.00,0.00,1,正常
0x2c72B1B4166cbE7f475B60393f925454fc73b306,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,0,0,0.00,0.00,1,正常
0x667c50746575507BfF56bcCE0176A7d4cD50EA72,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0xeaa470324d26d5b6d7c95a7e288b939b65cd799d11ffa1be820e7954ece162b9,300,800,45_DAYS,是,1,0,0.00,0.00,1,正常
0x37Fd52F4E140c038B0FD91F025be9408A763f549,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,54.00,0.57,1,正常
0x9005DCcEeeADf938B2903E4D64F79fcB65dbc0A4,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,45_DAYS,是,1,0,0.00,0.00,1,正常
0x79b57EA7345ef2BF9643f9DDF28c3030eBeC77F1,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,45_DAYS,是,0,0,54.00,0.00,1,正常
0x77EdF3d2586b470B1027A8C80474b3982d66F4C8,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,1,0,0.00,0.00,1,正常
0x642e7F6c9E6F06F4522ee6f6F0eDD5E5783D3903,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0x769650cd261E6cE97A54B2021c4c8539788388a4,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,54.00,0.55,1,正常
0x9F9Bda083E807374696101E696710Bf1D18B5653,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,1,0,0.00,0.00,1,正常
0xb75c86FeC00eee388CC4A11AFd29E2d15c1c82B7,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,0,0,54.00,0.00,1,正常
0xC74150500B76D932Bb8b6D4039053E99Ad014716,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,54.00,0.73,1,正常
0xE7F8eBCE165Ca7F49AA3B81d4bb10c2c23c6D871,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,45_DAYS,是,1,0,54.00,0.42,1,正常
0xeeD9945080727f4F07ac75DDa90e0f78086095a8,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,54.00,0.55,1,正常
0x291dd76f425661e1eDd847FE212A476fE3F1D1c9,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,1,0,54.00,3.54,1,正常
0x9fa0656BB0B7f050353A12aa0c05e1De866d0960,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0x4c70a7a0f56402f82dd24ad0f75f43f4663cb1e104cef0cea6e4119340f35bb7,300,800,45_DAYS,是,0,0,54.00,0.00,1,正常
0xAf26c655E40d64FB34915b28b2954c343e6e4990,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,2,0,108.00,8.23,1,正常
0xacE0997D20e19E836111893b23d92a3c9Ac96429,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,200,800,90_DAYS,是,2,0,54.00,6.16,1,正常
0x49c9eF696fdf210c123Af3394739A17976dC0c5B,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,45_DAYS,是,1,0,54.00,1.84,1,正常
0x5457A132F8F81D3Fd05F4F1f7402ff9763e017ed,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,400,900,90_DAYS,是,1,0,108.00,3.70,1,正常
0x46aB2A82d9AA95e6ff6DA6615249ff8Bfcc0f5D8,MAX,V2,V2,PENDING_MILESTONES,真实付费,6600,0xd731a2f39b15b0c6b819222573e4c0a5a262196c5032ccc5e8c560109560d835,300,800,90_DAYS,是,1,0,108.00,0.42,1,正常
0x8973F047F8b8F1f528005a5B4De18530332FE527,MAX,V2,V2,PENDING_MILESTONES,手动调整,6000,-,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0xdFeF16bafa2863115248FD61d4F7202dAc93AF93,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,300,90_DAYS,是,1,0,0.00,0.00,1,正常
0x864Ff8c2f8CC9E15fe3478f67a61A7FF0De5835d,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x534d9dcaa1a58303e5f73661c63fef1d0bbdb3e40bf35251c3760669d9070ea1,300,800,90_DAYS,是,3,0,108.00,6.22,1,正常
0xDFEdEe3d917800B2D59A45a58DFA34246D034aaF,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x723588746ec78acc976940a3283cd88030dc3019342fa2061eb18923f318a353,300,300,90_DAYS,是,1,0,0.00,0.00,1,正常
0x101E524CB6c76FaCb83114f3883ec777AE7F6E45,MAX,V2,V2,PENDING_MILESTONES,手动调整,6600,-,300,800,90_DAYS,是,20,0,108.00,0.00,1,正常
0x19A4BaDf8A29CEB7cB29D54DE785F19EDE16709B,MAX,V2,V2,PENDING_MILESTONES,真实付费,6000,0x35b45662e372072958ac56b998ca3df3fc1a803a1e74ae1a081ff602b40c5b78,300,800,90_DAYS,是,0,0,108.00,0.00,1,正常
0x829716a93577e2a2EDee76769DC0439A0BE08438,MAX,V2,V2,PENDING_MILESTONES,手动调整,6000,-,300,800,90_DAYS,是,3,0,108.00,2.18,1,正常
0x140BDE66b20cD4EfC4D81Af277868f81101F4158,MAX,V1,V1,PENDING_MILESTONES,手动调整,6600,-,200,700,90_DAYS,是,1,1,9.00,1.44,1,正常
0x140BDE66b20cD4EfC4D81Af277868f81101F4158,MAX,V1,V1,PENDING_MILESTONES,手动调整,6600,-,200,700,90_DAYS,是,1,1,9.00,1.44,1,正常
0x46cA98B5200B42559b84BAC19f05a25a2113Ef4a,MAX,V1,V1,PENDING_MILESTONES,真实付费,6600,0x6a75c100efde34db0b311c97def1a0150576adba17b057dac95eb60ef390b36a,100,600,90_DAYS,是,1,1,0.00,2.53,1,正常
0xf1AF152BBF9E65eb8b0A578a6939c948c3441B95,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,100,600,45_DAYS,是,0,0,0.00,0.00,0,正常
0x8fB8BEc9eD4AA4d614Ba8355D6909Df33c119137,MAX,V0,-,ACTIVE,手动调整,6000,-,100,600,90_DAYS,是,0,0,0.00,0.56,1,正常
0x418fed9b4346CeDCA62B2Baa79a6b8374a78Bc53,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,100,600,45_DAYS,是,1,0,0.00,0.14,0,正常
0xDc913a221b170b6E3919917Fc85B30C0eD8C254a,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,100,600,90_DAYS,是,1,0,0.00,0.54,0,正常
0x9Db5Eae77360779a29E3C2c81825D33Cf1d7757C,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,100,600,45_DAYS,是,1,0,0.00,0.42,0,正常
0x2d9A2Cf1C7B52431BF6B35e4eBe3aC3b602f2302,MAX,V0,-,PENDING_MILESTONES,手动调整,6000,-,0,0,-,否,0,0,0.00,0.00,0,正常
0x719A700DB0bA9fb6972A90f0895fC57842969Ba0,MAX,V0,-,PENDING_MILESTONES,真实付费,6000,0xce91ef40dd775cbe0e9c25a2574d1760953c77548f2fb27552f6de3ce7a61f30,0,0,-,否,1,1,0.00,0.00,0,正常
0xab31147Eb3123CE4Fa1e674e5dedB32d033b5947,MAX,V0,-,PENDING_MILESTONES,真实付费,6000,0x27dc1e6d7d5e70741afe4ed68f4d7e4dfbd40a71f1d72296e901d5d892b998e9,0,0,-,否,0,0,0.00,0.00,0,正常
0x343b32FA39F6a1D802E2919d2c46E67411B470f9,MAX,V0,-,PENDING_MILESTONES,真实付费,6000,0x80c3b897788f3a43a148483b4f05ea2bfcd782013cfc27bd2a4bec465d3992f3,0,0,-,否,2,0,0.00,0.00,0,正常
0x9DDE5a3F2d077D5E410B5Bdba030a74F974A3C0c,MAX,V0,-,PENDING_MILESTONES,真实付费,6000,0xc203bd2ad70a5cb8d91230d8aacf105b52d4baf91330e61832d2b235b7805626,0,0,-,否,1,0,0.00,0.00,0,正常
0x55326d159B9e1dc728972154004834198c076808,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,0,0,-,否,1,0,0.00,0.00,0,正常
0x5792Af2781c13e3efF2f9F77f978ca0797E23f21,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,0,0,-,否,0,0,0.00,0.00,0,正常
0x7e8053586F0E6FccF5103F796B9C15b9d3a20487,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,0,0,-,否,1,0,0.00,0.00,0,正常
0x90Ff491e862421665Afde1BE31d7a0b4b6337293,MAX,V0,-,PENDING_MILESTONES,手动调整,6600,-,0,500,-,否,0,0,0.00,0.00,0,正常
